NORMALIZED_COLUMN_HEADER	ATTRIBUTE_TYPE	DATATYPE	DESCRIPTIONS	DISPLAY_NAME	PRIORITY	CATEGORY	VOCABULARY	COLOR	FLAG
T_6_14	SAMPLE	STRING	t(6;14)	t(6;14)	1				
T_6_9	SAMPLE	STRING	t(6;9) gene fusion status	t(6;9)	1				
T_8_14	SAMPLE	STRING	t(8;14)	t(8;14)	1				
T_8_21	SAMPLE	STRING	t(8;21) gene fusion status	t(8;21)	1				
T_9_11	SAMPLE	STRING	t(9;11)	t(9;11)	1				
T_9_11_P22_Q23	SAMPLE	STRING	t(9;11)(p22;q23) gene fusion status	t(9;11)(p22;q23)	1				
T_9_14	SAMPLE	STRING	t(9;14)	t(9;14)	1				
T_9_22	SAMPLE	STRING	t(9;22) = Ph+	t(9;22) = Ph+	1				
T_CELLS_CD4_MEMORY_ACTIVATED	SAMPLE	NUMBER	T cells CD4 memory activated	T cells CD4 memory activated	1				
T_CELLS_CD4_MEMORY_RESTING	SAMPLE	NUMBER	T cells CD4 memory resting	T cells CD4 memory resting	1				
T_CELLS_CD4_NAIVE	SAMPLE	NUMBER	T cells CD4 naive	T cells CD4 naive	1				
T_CELLS_CD8	SAMPLE	NUMBER	T cells CD8	T cells CD8	1				
T_CELLS_FOLLICULAR_HELPER	SAMPLE	NUMBER	T cells follicular helper	T cells follicular helper	1				
T_CELLS_GAMMA_DELTA	SAMPLE	NUMBER	T cells gamma delta	T cells gamma delta	1				
T_CELLS_REGULATORY_TREGS	SAMPLE	NUMBER	T cells regulatory (Tregs)	T cells regulatory (Tregs)	1				
T_SCORE	PATIENT	NUMBER	T Score	T Score	1				
T_STAGE	SAMPLE	STRING	T Stage	T Stage	1				
T_STAGE_REPORTED	PATIENT	STRING	American Joint Committee on Cancer (AJCC) Summary Stage at Diagnosis. Using the AJCC method, a breast cancer is characterized by the size of the tumor (T), the number of lymph nodes it has spread to (N), and whether or not it has metastatsized (M). Together, the T, N, and M values are used to determine the Summary stage, e.g. Stage I, Stage II, Stage III, Stage IV	MedR T Stage at Diagnosis	1				
U133A	SAMPLE	STRING	U133a	U133a	1				
UBIQUITOUS_ASSAY_PANEL	SAMPLE	STRING	Number of SNVs targed by assay panel that were found in all tumor regions analysed	Ubiquitous Assay Panel	1				
UICC_TUMOR_STAGE	PATIENT	STRING	UICC Tumor Stage	UICC Tumor Stage	1				
ULTRASOUND	PATIENT	STRING	Ultrasound	Ultrasound	1				
UNDESCENDED_TESTIS_CORRECTED	PATIENT	STRING	Undescended testis corrected	Undescended testis corrected	1				
UNDESCENDED_TESTIS_CORRECTED_AGE	PATIENT	STRING	Undescended testis corrected age	Undescended testis corrected age	1				
UNDESCENDED_TESTIS_METHOD_LEFT	PATIENT	STRING	Undescended testis method left	Undescended testis method left	1				
UNDESCENDED_TESTIS_METHOD_RIGHT	PATIENT	STRING	Undescended testis method right	Undescended testis method right	1				
UNIQUE_PAPER_SAMPLES	SAMPLE	STRING	Unique Paper Samples	Unique Paper Samples	1				
UNIT	SAMPLE	STRING	Unit	Unit	1				
UPD	SAMPLE	STRING	UPD	UPD	1				
UROTHELIAL_PRIMARY	PATIENT	STRING	Urothelial primary.	Urothelial Primary	1				
USAGE	SAMPLE	STRING	Usage	Usage	1				
UTERINE_WEIGHT	SAMPLE	NUMBER	Uterine Weight	Uterine Weight	1				
V	PATIENT	NUMBER	V	V	1				
V1	PATIENT	NUMBER	V1	V1	1				
V2	PATIENT	NUMBER	V2	V2	1				
V3	PATIENT	NUMBER	V3	V3	1				
VALIDATION_STATUS	SAMPLE	STRING	Sample validation status (unknown or valid)	Validation status	1				
VARIANT_HISTOLOGY	PATIENT	STRING	Variant Histology	Variant Histology	1				
VARIANT_HISTOLOGY_SUBTYPE	PATIENT	STRING	Variant Histology Subtype	Variant Histology Subtype	1				
VAR_10Q_NEG	SAMPLE	STRING	10q-	10q-	1				
VAR_10_005	PATIENT	STRING	10-005.	10-005	1				
VAR_11Q_NEG	SAMPLE	STRING	11q-	11q-	1				
VAR_11_NEG	SAMPLE	STRING	11-	11-	1				
VAR_11_POS	SAMPLE	STRING	11+	11+	1				
VAR_12P_POS	SAMPLE	STRING	12p+	12p+	1				
VAR_12_245	PATIENT	STRING	12-245	12-245	1				
VAR_13P_NEG	SAMPLE	STRING	13p-	13p-	1				
VAR_13_NEG	SAMPLE	STRING	13-	13-	1				
VAR_14Q_NEG	SAMPLE	STRING	14q-	14q-	1				
VAR_15Q_POS	SAMPLE	STRING	15q+	15q+	1				
VAR_16Q_NEG	SAMPLE	STRING	16q-	16q-	1				
VAR_17P_NEG	SAMPLE	STRING	17p-	17p-	1				
VAR_17Q_POS	SAMPLE	STRING	17q+	17q+	1				
VAR_18_NEG	SAMPLE	STRING	18-	18-	1				
VAR_19P_NEG	SAMPLE	STRING	19p-	19p-	1				
VAR_19Q_POS	SAMPLE	STRING	19q+	19q+	1				
VAR_1P_NEG	SAMPLE	STRING	1p-	1p-	1				
VAR_1Q_POS	SAMPLE	STRING	1q+	1q+	1				
VAR_20Q_POS	SAMPLE	STRING	20q+	20q+	1				
VAR_22_NEG	SAMPLE	STRING	22-	22-	1				
VAR_2P_NEG	SAMPLE	STRING	2p-	2p-	1				
VAR_2P_POS	SAMPLE	STRING	2p+	2p+	1				
VAR_3P_NEG	SAMPLE	STRING	3p-	3p-	1				
VAR_3Q_NEG	SAMPLE	STRING	3q-	3q-	1				
VAR_3Q_POS	SAMPLE	STRING	3q+	3q+	1				
VAR_4P_NEG	SAMPLE	STRING	4p-	4p-	1				
VAR_4_NEG	SAMPLE	STRING	4-	4-	1				
VAR_6P_POS	SAMPLE	STRING	6p+	6p+	1				
VAR_6Q_NEG	SAMPLE	STRING	6q-	6q-	1				
VAR_7Q_POS	SAMPLE	STRING	7q+	7q+	1				
VAR_9P_NEG	SAMPLE	STRING	9p-	9p-	1				
VAR_9_NEG	SAMPLE	STRING	9-	9-	1				
VASCULAR_INVASION	SAMPLE	STRING	Vascular invasion.	Vascular Invasion	1				
VASCULAR_INVASION_INDICATOR	PATIENT	STRING	Vascular invasion indicator	Vascular invasion indicator	1				
VEGF1	PATIENT	NUMBER	Vegf1	Vegf1	1				
VEGF2	PATIENT	NUMBER	Vegf2	Vegf2	1				
VHL	SAMPLE	STRING	Von Hippel-Lindau syndrome (VHL) is a hereditary condition associated with hemangioblastomas, which are blood vessel tumors of the brain, spinal cord, and eye.	Von Hippel-Lindau	1				
VHL_GERMLINE	SAMPLE	STRING	VHL Germline Mutation	VHL Germline Mutation	1				
VHL_MUTATION_AA	SAMPLE	STRING	VHL Mutation (AA)	VHL Mutation (AA)	1				
VHL_MUTATION_CODON	SAMPLE	STRING	VHL Mutation (Codon)	VHL Mutation (Codon)	1				
VHL_SOMATIC	SAMPLE	STRING	VHL Somatic Mutation	VHL Somatic Mutation	1				
VI	PATIENT	NUMBER	Vi	Vi	1				
VIAL_NUMBER	PATIENT	STRING	Vial number	Vial number	1				
VISCERAL_METS	PATIENT	STRING	Visceral Mets	Visceral Mets	1				
VISMO_STATUS	PATIENT	STRING	Vismo Status	Vismo Status	1				
VISUAL_CHANGES	PATIENT	STRING	Visual changes.	Visual Changes	1				
VITAL_STATUS	PATIENT	STRING	The survival state of the person.	Patient's Vital Status	1				
VITAL_STATUS_INTERVAL_YEARS	PATIENT	NUMBER	Vital Status Interval Years	Vital Status Interval Years	1				
WASHING	SAMPLE	STRING	Washing	Washing	1				
WATERFALL_GROUP	SAMPLE	STRING	Waterfall Group	Waterfall Group	1				
WBC	PATIENT	NUMBER	White bloodcell count.	WBC	1				
WBC_X_10_3_PER_MICROLITER	PATIENT	NUMBER	White bloodcell count (10^3 per microliter).	WBC (10^3/microliter)	1				
WEEK_ADDED	SAMPLE	STRING	Week added to cBioPortal	Week added to cBioPortal	1				
WEIGHT	PATIENT	NUMBER	Weight measured in kilograms.	Patient Weight	1				
WEIGHT_LOSS	PATIENT	STRING	Weight Loss (Yes/No)	Weight Loss (Yes/No)	1				
WEIGHT_LOSS_AMOUNT_KG	PATIENT	NUMBER	Weight Loss Amount (Kg)	Weight Loss Amount (Kg)	1				
WEIGHT_LOSS_WEEKS	PATIENT	NUMBER	Weight Loss (weeks)	Weight Loss (weeks)	1				
WEISS_SCORE_OVERALL	SAMPLE	NUMBER	Weiss Score Overall	Weiss Score Overall	1				
WEISS_VENOUS_INVASION	SAMPLE	STRING	Weiss Venous Invasion	Weiss Venous Invasion	1				
WELL_DIFF_LIPOSARC_PRIOR_DX_DAYS_TO	PATIENT	NUMBER	Days to well differentiated liposarcoma primary dx	Well diff liposarc prior dx days to	1				
WELL_DIFF_LIPOSARC_PRIOR_DX_INDICATOR	PATIENT	NUMBER	Well differentiated liposarcoma primary dx	Well diff liposarc prior dx indicator	1				
WELL_DIFF_LIPOSARC_RESECTION_DAYS_TO	PATIENT	NUMBER	Days to well differentiated liposarcoma resection	Well diff liposarc resection days to	1				
WGD	SAMPLE	STRING	WGD	WGD	1				
WGS_BASED_PURITY_ESTIMATION	SAMPLE	NUMBER	WGS based purity estimation	WGS Based Purity Estimation	1				
WGS_STATUS	SAMPLE	STRING	Yes/No indicator for WGS data	WGS Status	1				
WHOLE_EXOME_SEQUENCING	SAMPLE	STRING	Whole Exome Sequencing	Whole Exome Sequencing	1				
WHOLE_GENOME_SEQUENCING	SAMPLE	STRING	Whole Genome Sequencing	Whole Genome Sequencing	1				
WHO_CLASS	PATIENT	STRING	WHO class.	WHO Class	1				
WHO_GRADE	SAMPLE	STRING	WHO Grade	WHO Grade	1				
WITHDRAWAL_OF_CONSENT	SAMPLE	STRING	Withdrawal of Consent	Withdrawal of Consent	1				
WT1_MUTATION	SAMPLE	STRING	WT1 mutation.	WT1 Mutation	1				
XENOGRAFT_INFORMATION	PATIENT	STRING	Xenograft Information	Xenograft Information	1				
XTANDI	SAMPLE	STRING	XTANDI.	XTANDI	1				
XTANDI_EXPOSED_BEFORE_BX	SAMPLE	STRING	XTANDI exposed before BX.	XTANDI Exposed Before BX	1				
X_SOURCEINFO	PATIENT	STRING	X source information.	X Source Infomation	1				
YEAR	PATIENT	NUMBER	Year	Year	1				
YEARS_TO_LAST_KNOWN_ALIVE	PATIENT	NUMBER	Time interval from the year of last known alive status to the year of initial pathologic diagnosis, represented as a calculated number of years.	Last Known Alive Status Less Initial Pathologic Diagnosis Date Calculated Year Value	1				
YEARS_TO_NEW_TUMOR	PATIENT	NUMBER	Years to new tumor	Years to new tumor	1				
YEAR_MET_DISEASE_IDENTIFIED	SAMPLE	NUMBER	Year for Date metastatic disease was identified.	Year for Date metastatic disease was identified.	1				
YEAR_OF_COLLECTION	SAMPLE	NUMBER	Year of Collection	Year of Collection	1				
YEAR_OF_DIAGNOSIS	PATIENT	NUMBER	Year of Diagnosis	Year of Diagnosis	1				
YEAR_OF_INITIAL_PATHOLOGIC_DIAGNOSIS	PATIENT	NUMBER	Year of initial pathologic diagnosis.	Year of initial pathologic diagnosis	1				
YEAR_OF_RC	PATIENT	STRING	Year of rc	Year of rc	1				
YEAR_OF_SPECIMEN	SAMPLE	NUMBER	Year of specimen.	Year of Specimen	1				
YEAR_OF_SURGERY	SAMPLE	NUMBER	Year of surgery.	Year of Surgery	1				
ZAP70_TEST	SAMPLE	STRING	ZAP70	ZAP70	1				
ZMYM3_MUT	PATIENT	NUMBER	Zmym3 mut	Zmym3 mut	1				
ZYTIGA	SAMPLE	STRING	Zytiga.	Zytiga	1				
ZYTIGA_EXPOSED_BEFORE_BX	SAMPLE	STRING	Zytiga exposed before BX.	Zytiga Exposed Before BX	1				
PDX_SAMPLE_STATUS	SAMPLE	STRING	PDX Sample Status	PDX Sample Status	1				
MUTATION_NUMBER	SAMPLE	STRING	Number of Mutations	Number of Mutations	1				
CNA_NUMBER	SAMPLE	STRING	Number of Copy Number Alterations	Number of Copy Number Alterations	1				
RNA_SEQUENCED	SAMPLE	STRING	RNA Sequenced	RNA Sequenced	1				
PDX_NOTES	SAMPLE	STRING	PDX Notes	PDX Notes	1				
IN_PANCANPATHWAYS_FREEZE	PATIENT	STRING	Patient Part of PanCan Pathway Analysis	In PanCan Pathway Analysis	1				
TEXTURE	PATIENT	STRING	Texture	Texture	1				
HGP_SCORE	PATIENT	STRING	HGP Score	HGP Score	1				
STEATOFFIBROSISSCORE	PATIENT	STRING	Steat of Fibrosis Score	Steat of Fibrosis Score	1				
ADJUVANTCREASY_PATIENTS	PATIENT	STRING	Adjuvant Creasy Patients	Adjuvant Creasy Patients	1				
PRESENCE_OF_ADENOMA	SAMPLE	STRING	Presence of Adenoma	Presence of Adenoma	1				
PRESENCE_OF_EXOCRINE_COMPONENT	SAMPLE	STRING	Presence of Exocrine Component	Presence of Exocrine Component	1				
REGIONAL_VS_PRIMARY	SAMPLE	STRING	Regional or Primary	Regional or Primary	1				
UV_SIGNATURE	PATIENT	STRING	UV Signature	UV Signature	1				
UV_RATE	PATIENT	STRING	UV Rate	UV Rate	1				
AGE_AT_TCGA_SPECIMEN	PATIENT	NUMBER	Age at TCGA Specimen	Age at TCGA Specimen	1				
SITE_OF_PRIMARY_TUMOR_KNOWN_PRIMARY_ONLY	SAMPLE	STRING	Site of Primary Tumor Known (Primary Only)	Site of Primary Tumor Known (Primary Only)	1				
SITE_OF_PRIMARY_TUMOR_INCLUDING_UNKNOWN	SAMPLE	STRING	Site of Primary Tumor Including Unknown	Site of Primary Tumor Including Unknown	1				
BRESLOW	PATIENT	NUMBER	Breslow	Breslow	1				
ULCERATION	SAMPLE	STRING	Ulceration	Ulceration	1				
T_STAGE_AT_DIAGNOSIS_COMPLEX	PATIENT	STRING	T-Stage at Diagnosis (Complex)	T-Stage at Diagnosis (Complex)	1				
T_STAGE_AT_DIAGNOSIS_SIMPLE	PATIENT	STRING	T-Stage at Diagnosis (Simple)	T-Stage at Diagnosis (Simple)	1				
N_STAGE_AT_DIAGNOSIS_COMPLEX	PATIENT	STRING	N-Stage at Diagnosis (Complex)	N-Stage at Diagnosis (Complex)	1				
N_STAGE_AT_DIAGNOSIS_SIMPLE	PATIENT	STRING	N-Stage at Diagnosis (Simple)	N-Stage at Diagnosis (Simple)	1				
M_STAGE_AT_DIAGNOSIS_COMPLEX	PATIENT	STRING	M-Stage at Diagnosis (Complex)	M-Stage at Diagnosis (Complex)	1				
M_STAGE_AT_DIAGNOSIS_SIMPLE	PATIENT	STRING	M-Stage at Diagnosis (Simple)	M-Stage at Diagnosis (Simple)	1				
PATHOLOGIC_STAGE_AJCC7_AT_DIAGNOSIS_COMPLEX	PATIENT	STRING	Pathologic AJCC7 Stage at Diagnosis (Complex)	Pathologic AJCC7 Stage at Diagnosis (Complex)	1				
PATHOLOGIC_STAGE_AJCC7_AT_DIAGNOSIS_SIMPLE	PATIENT	STRING	Pathologic AJCC7 Stage at Diagnosis (Simple)	Pathologic AJCC7 Stage at Diagnosis (Simple)	1				
TCGA_SPECIMEN_SITE	SAMPLE	STRING	TCGA Specimen Site	TCGA Specimen Site	1				
DISTANT_ANATOMIC_SITE	PATIENT	STRING	Distant Anatomic Site	Distant Anatomic Site	1				
TCGA_DAYS_TO_DEATH_OR_LAST_FU	PATIENT	NUMBER	TCGA Days to Death or Last Followup	TCGA Days to Death or Last Followup	1				
TCGA_SPECIMEN_DISTANT	SAMPLE	STRING	TCGA Specimen (Distant)	TCGA Specimen (Distant)	1				
STAGE_HCC_SYSTEMIC	PATIENT	STRING	Stage of HCC at Systemic	Stage of HCC at Systemic	1				
INTRAHEPATIC_DISEASE	PATIENT	STRING	Intrahepatic Disease	Intrahepatic Disease	1				
GROSS_VASCULAR_INVOLVEMENT	PATIENT	STRING	Gross Vascular Involvement	Gross Vascular Involvement	1				
PRIOR_TRANSPLANT	PATIENT	STRING	Prior Transplant	Prior Transplant	1				
PRIOR_RESECTION	PATIENT	STRING	Prior Resection	Prior Resection	1				
PRIOR_REGIONAL_TREATMENT	PATIENT	STRING	Prior Regional Treatment	Prior Regional Treatment	1				
SORAFENIB_TREATMENT	PATIENT	STRING	Sorafenib Treatment	Sorafenib Treatment	1				
MUTATION_CLASS	SAMPLE	STRING	Mutation Class	Mutation Class	1				
FIG2_ORDER	SAMPLE	NUMBER	Figure 2 order.	Figure 2 Order	1				
PRIOR_TAXANE	SAMPLE	STRING	Prior to taxane.	Prior Taxane	1				
PRIOR_ABI_OR_ENZ	SAMPLE	STRING	Prior to Abiraterone acetate or Enzalutamid.	Prior Abi/Enz	1				
NON_VIRAL	SAMPLE	STRING	If sample doesn't have HBV/HCV etc.	Non Viral	1				
PDX_CASE_ID	SAMPLE	STRING	PDX Case ID	PDX Case ID	1				
TREATMENT_BEFORE_COLLECTION	SAMPLE	STRING	Treatment before Collection	Treatment before Collection	1				
IMPACT_PDX_PASSAGE	SAMPLE	STRING	IMPACT PDX Passage	IMPACT PDX Passage	1				
IMPACT_NUMBER	SAMPLE	NUMBER	IMPACT Number	IMPACT Number	1				
RNASEQ_NUMBER	SAMPLE	NUMBER	RNASeq Number	RNASeq Number	1				
PDX_LIB_NUMBER	PATIENT	NUMBER	PDX Library Number	PDX Library Number	1				
ANATOMY	PATIENT	STRING	Anatomy	Anatomy	1				
PLANNED_DOSE	PATIENT	STRING	Planned Radiation Dosage	Planned Dose	1				
DELIVERED_DOSE	PATIENT	STRING	Delivered Radiation Dose	Delivered Dose	1				
PLANNED_FRACTIONS	PATIENT	STRING	Planned Radation Fraction	Planned Fractions	1				
DELIVERED_FRACTIONS	PATIENT	STRING	Delivered Radation Fraction	Delivered Fractions	1				
REF_POINT_SITE	PATIENT	STRING	Reference Point Site	Reference Point Site	1				
INDUCTION_CHEMO	PATIENT	STRING	Did patient receive induction chemotherapy?	Induction Chemo	1				
INDUCTION_XRT	PATIENT	STRING	Did patient receive radiation therapy (XRT)?	Induction XRT	1				
PATHOLOGIC_STAGE_AJCC8	PATIENT	STRING	AJCC 8th edition pathologic stage	Path Stage (AJCC 8th Edition)	1				
PATHOLOGIC_STAGE_AJCC8_COLLAPSE	PATIENT	STRING	AJCC 8th edition pathologic stage collapse (e.g. IA1, IA2 etc. to IA)	Path Stage Collapse (AJCC 8th Edition)	1				
PATHOLOGIC_STAGE_AJCC8_CODE	PATIENT	STRING	AJCC 8th edition pathologic stage code (e.g. IA, IB etc. to I)	Path Stage Code (AJCC 8th Edition)	1				
RESECTION	PATIENT	STRING	Resection	Resection	1				
POST_OP_RECUR	PATIENT	STRING	Did patient patient ever have a recurrence after surgery?	Post Op Recur	1				
MONTHS_FROM_SURGERY_TO_RECURRENCE	PATIENT	NUMBER	Months from surgery to first recurrence	Months from surgery to first recurrence	1				
POST_OP_RECUR_FIRST_SITE_TYPE	PATIENT	STRING	First type recurrence post operation (LR locoregional)	Post Op First Site Type Recur	1				
BRAIN_RECUR_STATUS	PATIENT	STRING	Did patient ever have a brain recurrence?	Brain Recur	1				
BRAIN_RECUR_MONTHS	PATIENT	NUMBER	Months to first recurrence in (or death without recurrence) in brain	First Recur in Brain (months)	1				
BONE_RECUR_STATUS	PATIENT	STRING	Did patient ever have a bone recurrence?	Bone Recur	1				
DFS_BONE_RECUR_MONTHS	PATIENT	NUMBER	Months to first recurrence in (or death without recurrence) in bone	First Recur in Bone (months)	1				
INITIAL_SAMPLE_WEIGHT_GRAMS	SAMPLE	NUMBER	Initial Sample Weight Grams	Initial Sample Weight Grams	1				
X2YR_AIS	PATIENT	STRING	Calculated based on patient-reported response to the question: If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on an aromatase inhibitors for more than 2 years.	PRD More Than 2 Years Aromatase Inhibitors	1				
X2YR_TAMOXIFEN	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on tamoxifen for more than 2 years.	PRD More Than 2 Years Tamoxifen	1				
X2YR_ANTIHER2	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on anti-HER2 therapy for more than 2 years.	PRD More Than 2 Years Anti-HER2	1				
X2YR_FULVESTRANT	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on fulvestrant for more than 2 years.	PRD More Than 2 Years Fulvestrant	1				
X2YR_CAPECITABINE	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on capecitabine for more than 2 years.	PRD More Than 2 Years Capecitabine	1				
X2YR_VEGF_INHIBITOR	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on a VEGF inhibitor for more than 2 years.	PRD More Than 2 Years VEGF Inhibitor	1				
X2YR_ANTHRACYCLINE	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on an anthracycline for more than 2 years.	PRD More Than 2 Years Anthracycline	1				
X2YR_ALKYLATING_AGENT	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on an alkylating agent for more than 2 years.	PRD More Than 2 Years Alkylating Agent	1				
X2YR_CDK46	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on a CDK4/6 inhibitor for more than 2 years.	PRD More Than 2 Years CDK4/6 Inhibitor	1				
X2YR_TAXANE	PATIENT	STRING	Calculated based on patient-reported response to the question:  If [you have been on any therapies for more than two years], please list the cancer therapies you have been on for more than 2 years, if you know their names. Listed as TRUE if patients reported being on a taxane for more than 2 years.	PRD More Than 2 Years Taxane	1				
PATIENT_TREATMENT_MODE	PATIENT	STRING	Patient Treatment Mode	Patient Treatment Mode	1				
REGIMEN	PATIENT	STRING	Regimen	Regimen Details	1				
RELAPSE_SEQUENCED	SAMPLE	STRING	Relapse/Sequenced	Relapse/Sequenced	1				
ETS_FUSION_DETAILS	SAMPLE	STRING	ETS Fusion Details	ETS Fusion Details	1				
RAF1_BRAF_STATUS	SAMPLE	STRING	RAF1/BRAF Alteration Status	RAF1/BRAF Status	1				
TMB_COHORT	PATIENT	NUMBER	TMB (Tumor Mutation Burden) Score Relative to Cohort	TMB Score (Cohort)	1				
TMB_COHORT_PERCENTILE	PATIENT	NUMBER	TMB (Tumor Mutation Burden) Score Percentile Relative to Cohort	TMB Score (Cohort Percentile)	1				
TMB_TT_COHORT	PATIENT	NUMBER	TMB (Tumor Mutation Burden) Score Relative to Tumor Type Cohort	TMB Score (Tumor Type Cohort)	1				
TMB_TT_COHORT_PERCENTILE	PATIENT	NUMBER	TMB (Tumor Mutation Burden) Score Percentile Relative to Tumor Type Cohort	TMB Score (Tumor Type Cohort Percentile)	1				
TMB_SCORE	PATIENT	NUMBER	TMB (Tumor Mutation Burden) Score	TMB Score	1				
POLYA_ARV7_SRPM	SAMPLE	NUMBER	polyA ARV7 SRPM spliced reads per million	polyA ARV7 SRPM spliced reads per million	1				
CAPTURE_ARV7_SRPM	SAMPLE	NUMBER	Capture ARV7 SRPM spliced reads per million	Capture ARV7 SRPM spliced reads per million	1				
AR_POLYA_SCORE	PATIENT	NUMBER	AR Score (PolyA)	AR Score (PolyA)	1				
AR_CAPTURE_SCORE	PATIENT	NUMBER	AR Score (Capture)	AR Score (Capture)	1				
NEPC_CAPTURE_SCORE	PATIENT	NUMBER	NEPC Score (Capture)	NEPC Score (Capture)	1				
NEPC_POLYA_SCORE	PATIENT	NUMBER	NEPC Score (PolyA)	NEPC Score (PolyA)	1				
CVR_TMB_COHORT	PATIENT	NUMBER	Median TMB for MSK-IMPACT cohort	TMB Score (Cohort)	1				
CVR_TMB_COHORT_PERCENTILE	SAMPLE	NUMBER	Percentile for the TMB within the MSK-IMAPCT cohort	Impact TMB Percentile (Across All Tumor Types)	1				
CVR_TMB_TT_COHORT	PATIENT	NUMBER	Median TMB for tumor type cohort	TMB Score (Tumor Type Cohort)	1				
CVR_TMB_TT_COHORT_PERCENTILE	SAMPLE	NUMBER	Percentile for the TMB within the Tumor type cohort (at least 10 cases are needed in that tumor type to have a result for this)	Impact TMB Percentile (Within Tumor Type)	1				
CVR_TMB_SCORE	SAMPLE	NUMBER	Calculated TMB score	Impact TMB Score	1				
PASSAGE_ID	SAMPLE	STRING	Passage ID	Passage ID	1				
PROCEDURE_TYPE	PATIENT	STRING	Procedure Type	Procedure Type	1				
PRETREATED	PATIENT	STRING	Pretreated	Any Pretreatment	1				
TREATED	PATIENT	STRING	Treated	Any Treatment	1				
