enst_id	ensp_id	uniprot_protein_length	Final_mapping_uniprot_id	Gene_Symbol
ENST00000390300	ENSP00000374835	123	A0A075B6J1	IGLV5-37
ENST00000390301	ENSP00000374836	117	A0A0B4J1U3	IGLV1-36
ENST00000390304	ENSP00000374839	113	P01718	IGLV3-27
ENST00000390306	ENSP00000374841	113	P01705	IGLV2-23
ENST00000390307	ENSP00000374842	115	A0A075B6J6	IGLV3-22
ENST00000390308	ENSP00000374843	117	P80748	IGLV3-21
ENST00000390309	ENSP00000374844	112	P01714	IGLV3-19
ENST00000390312	ENSP00000374847	120	P01704	IGLV2-14
ENST00000390314	ENSP00000374849	119	P01706	IGLV2-11
ENST00000390316	ENSP00000374851	115	A0A075B6K5	IGLV3-9
ENST00000390318	ENSP00000374853	122	A0A075B6K6	IGLV4-3
ENST00000390319	ENSP00000374854	115	P01715	IGLV3-1
ENST00000390320	ENSP00000417505	42	A0A0A0MT76	IGLJ1
ENST00000390343	ENSP00000374866	118	A0A0C4DH27	TRGV8
ENST00000390344	ENSP00000374867	118	A0A0B4J1U4	TRGV5
ENST00000390345	ENSP00000374868	118	A0A0C4DH28	TRGV4
ENST00000390346	ENSP00000374869	118	P03979	TRGV3
ENST00000390353	ENSP00000374876	114	A0A0K0K1D8	TRBV6-1
ENST00000390359	ENSP00000374882	115	A0A1B0GX51	TRBV7-8
ENST00000390360	ENSP00000374883	114	A0A1B0GX49	TRBV6-4
ENST00000390364	ENSP00000374887	114	A0A0K0K1A3	TRBV10-1
ENST00000390367	ENSP00000374890	115	A0A0K0K1C0	TRBV11-1
ENST00000390368	ENSP00000374891	114	A0A0K0K1A5	TRBV6-5
ENST00000390375	ENSP00000374898	114	A0A599	TRBV5-6
ENST00000390377	ENSP00000374900	115	A0A0K0K1E9	TRBV7-7
ENST00000390379	ENSP00000374902	114	A0A0J9YX75	TRBV6-9
ENST00000390381	ENSP00000374904	114	A0A578	TRBV5-1
ENST00000390387	ENSP00000374910	114	A0A576	TRBV3-1
ENST00000390392	ENSP00000374915	114	A0A539	TRBV4-2
ENST00000390394	ENSP00000374917	111	A0A075B6N2	TRBV20-1
ENST00000390398	ENSP00000374921	114	A0A075B6N4	TRBV25-1
ENST00000390400	ENSP00000374923	114	A0A5B6	TRBV28
ENST00000390415	ENSP00000419595	16	A0A0B4J200	TRBJ2-3
ENST00000390423	ENSP00000439668	106	A0A0B4J238	TRAV1-2
ENST00000390424	ENSP00000438195	112	A0A0B4J234	TRAV2
ENST00000390425	ENSP00000444955	114	A0A0B4J244	TRAV3
ENST00000390426	ENSP00000451535	109	A0A0B4J268	TRAV4
ENST00000390427	ENSP00000446355	113	A0A0B4J249	TRAV5
ENST00000390429	ENSP00000443297	112	A0A075B6U4	TRAV7
ENST00000390430	ENSP00000443059	113	A0A0A6YYK1	TRAV8-1
ENST00000390431	ENSP00000438446	112	A0A075B6T8	TRAV9-1
ENST00000390432	ENSP00000440313	114	A0A0B4J240	TRAV10
ENST00000390433	ENSP00000445405	112	A0A0B4J245	TRAV12-1
ENST00000390434	ENSP00000439323	113	A0A0B4J237	TRAV8-2
ENST00000390435	ENSP00000440087	113	A0A0A6YYJ7	TRAV8-3
ENST00000390436	ENSP00000441696	112	A0A0B4J241	TRAV13-1
ENST00000390437	ENSP00000437362	113	A0A075B6T6	TRAV12-2
ENST00000390438	ENSP00000445942	113	P01737	TRAV8-4
ENST00000390439	ENSP00000438480	113	A0A0B4J235	TRAV13-2
ENST00000390442	ENSP00000451822	114	A0A0B4J271	TRAV12-3
ENST00000390444	ENSP00000451359	109	A0A0A6YYK6	TRAV16
ENST00000390445	ENSP00000452087	112	A0A0B4J275	TRAV17
ENST00000390446	ENSP00000451574	111	A0A075B6X5	TRAV18
ENST00000390447	ENSP00000452148	116	A0A0A6YYK7	TRAV19
ENST00000390448	ENSP00000452067	112	A0A0B4J274	TRAV20
ENST00000390449	ENSP00000452526	112	A0A0B4J279	TRAV21
ENST00000390450	ENSP00000452420	110	A0A0B4J277	TRAV22
ENST00000390452	ENSP00000452111	115	A0A1B0GX56	TRDV1
ENST00000390453	ENSP00000451837	114	A0A0B4J272	TRAV24
ENST00000390454	ENSP00000452100	109	A0A0B4J276	TRAV25
ENST00000390458	ENSP00000452209	119	P04437	TRAV29DV5
ENST00000390460	ENSP00000450970	109	A0A0B4J265	TRAV26-2
ENST00000390461	ENSP00000452002	112	A0A0B4J273	TRAV34
ENST00000390462	ENSP00000452271	110	P0DPF4	TRAV35
ENST00000390464	ENSP00000450950	116	A0A0B4J264	TRAV38-1
ENST00000390465	ENSP00000452332	116	A0JD32	TRAV38-2DV8
ENST00000390466	ENSP00000450865	110	A0A0B4J263	TRAV39
ENST00000390467	ENSP00000452585	105	A0A0B4J280	TRAV40
ENST00000390468	ENSP00000451177	112	A0A0B4J266	TRAV41
ENST00000390469	ENSP00000451578	115	A0JD36	TRDV2
ENST00000390539	ENSP00000374981	340	P01877	IGHA2
ENST00000390541	ENSP00000374983	428	P01854	IGHE
ENST00000390543	ENSP00000374985	327	P01861	IGHG4
ENST00000390545	ENSP00000374987	326	P01859	IGHG2
ENST00000390547	ENSP00000374989	353	P01876	IGHA1
ENST00000390549	ENSP00000374991	330	P01857	IGHG1
ENST00000390565	ENSP00000418050	17	A0A0C4DH62	IGHJ1
ENST00000390593	ENSP00000375002	121	A0A0B4J1U7	IGHV6-1
ENST00000390598	ENSP00000375007	117	P01780	IGHV3-7
ENST00000390599	ENSP00000375008	117	P0DP01	IGHV1-8
ENST00000390600	ENSP00000375009	118	P01782	IGHV3-9
ENST00000390603	ENSP00000375012	119	A0A0B4J1V0	IGHV3-15
ENST00000390604	ENSP00000375013	117	A0A0C4DH30	IGHV3-16
ENST00000390605	ENSP00000375014	117	A0A0C4DH31	IGHV1-18
ENST00000390606	ENSP00000375015	117	A0A0C4DH32	IGHV3-20
ENST00000390607	ENSP00000375016	117	A0A0B4J1V1	IGHV3-21
ENST00000390610	ENSP00000375019	117	A0A0C4DH33	IGHV1-24
ENST00000390611	ENSP00000375020	119	A0A0B4J1V2	IGHV2-26
ENST00000390615	ENSP00000375024	117	P01772	IGHV3-33
ENST00000390616	ENSP00000375025	123	P06331	IGHV4-34
ENST00000390617	ENSP00000375026	117	A0A0C4DH35	IGHV3-35
ENST00000390618	ENSP00000375027	116	A0A0C4DH36	IGHV3-38
ENST00000390619	ENSP00000375028	125	P01824	IGHV4-39
ENST00000390622	ENSP00000375031	117	P01743	IGHV1-46
ENST00000390626	ENSP00000375035	117	A0A0C4DH38	IGHV5-51
ENST00000390629	ENSP00000375038	116	P01825	IGHV4-59
ENST00000390632	ENSP00000375041	116	A0A0C4DH42	IGHV3-66
ENST00000390633	ENSP00000375042	117	P01742	IGHV1-69
ENST00000390634	ENSP00000375043	119	P01814	IGHV2-70
ENST00000390636	ENSP00000375045	119	A0A0B4J1V6	IGHV3-73
ENST00000390639	ENSP00000375048	117	A0A0B4J1V7	IGHV7-81
ENST00000390645	ENSP00000375057	192	P56559	ARL4C
ENST00000390649	ENSP00000375063	1200	P59047	NLRP5
ENST00000390652	ENSP00000375067	928	Q9H6U6	BCAS3
ENST00000390654	ENSP00000375069	540	Q86Y22	COL23A1
ENST00000390655	ENSP00000375070	210	P10966	CD8B
ENST00000390658	ENSP00000375073	236	Q8N6I1	EID2
ENST00000390661	ENSP00000375076	166	Q9BYR3	KRTAP4-4
ENST00000390665	ENSP00000375080	575	Q9Y5P8	PPP2R3B
ENST00000390666	ENSP00000375081	367	Q9BXA7	TSSK1B
ENST00000390667	ENSP00000375082	559	Q6PGQ7	BORA
ENST00000390669	ENSP00000375086	150	O15444	CCL25
ENST00000390673	ENSP00000375091	299	P59542	TAS2R19
ENST00000390675	ENSP00000375093	309	P59538	TAS2R31
ENST00000390677	ENSP00000375095	303	Q9NYV9	TAS2R13
ENST00000390687	ENSP00000375105	240	P63162	SNRPN
ENST00000390689	ENSP00000375108	90	Q8IUB9	KRTAP19-1
ENST00000390690	ENSP00000375109	172	Q3SY46	KRTAP13-3
ENST00000391338	ENSP00000375133	479	Q15695	ZRSR2P1
ENST00000391352	ENSP00000375147	517	A8MUX0	KRTAP16-1
ENST00000391353	ENSP00000375148	341	A8MX34	KRTAP29-1
ENST00000391354	ENSP00000375149	169	A8MTY7	KRTAP9-7
ENST00000391355	ENSP00000375150	160	A8MVA2	KRTAP9-6
ENST00000391356	ENSP00000375151	195	Q9BYR4	KRTAP4-3
ENST00000391411	ENSP00000384286	221	A8MQB3	LINC02693
ENST00000391413	ENSP00000375232	195	Q9BYQ6	KRTAP4-11
ENST00000391415	ENSP00000375234	210	Q9BYQ8	KRTAP4-9
ENST00000391419	ENSP00000375238	128	Q9BYU5	KRTAP2-1
ENST00000391429	ENSP00000375248	235	Q7RTU4	BHLHA9
ENST00000391440	ENSP00000375268	113	Q17RB0	RTL8B
ENST00000391496	ENSP00000375334	310	Q8NGT9	OR2A1
ENST00000391553	ENSP00000375397	261	Q9H0X6	RNF208
ENST00000391586	ENSP00000375428	98	Q9BYR6	KRTAP3-3
ENST00000391587	ENSP00000375429	98	Q9BYR7	KRTAP3-2
ENST00000391588	ENSP00000375430	98	Q9BYR8	KRTAP3-1
ENST00000391617	ENSP00000375475	96	P59990	KRTAP12-1
ENST00000391618	ENSP00000375476	112	P60329	KRTAP12-4
ENST00000391620	ENSP00000375478	221	P60369	KRTAP10-3
ENST00000391621	ENSP00000375479	255	P60368	KRTAP10-2
ENST00000391624	ENSP00000375482	103	Q3LI67	KRTAP6-3
ENST00000391675	ENSP00000375557	359	Q06416	POU5F1B
ENST00000391680	ENSP00000375562	102	Q9P1G2	RBM12B-AS1
ENST00000391701	ENSP00000375582	407	Q9H707	ZNF552
ENST00000391711	ENSP00000429266	432	Q3KNS6	ZNF829
ENST00000391713	ENSP00000375593	496	Q9BUG6	ZSCAN5A
ENST00000391728	ENSP00000375608	444	P43629	KIR3DL1
ENST00000391742	ENSP00000375622	287	Q6GTX8	LAIR1
ENST00000391749	ENSP00000375629	598	Q8N423	LILRB2
ENST00000391750	ENSP00000375630	631	O75022	LILRB3
ENST00000391759	ENSP00000375639	253	P0C1Z6	TFPT
ENST00000391781	ENSP00000375660	509	A2RRD8	ZNF320
ENST00000391807	ENSP00000375683	253	P49862	KLK7
ENST00000391815	ENSP00000375691	188	Q8TAC2	JOSD2
ENST00000391826	ENSP00000375702	567	Q96RQ9	IL4I1
ENST00000391829	ENSP00000375705	2266	Q8WYP5	AHCTF1
ENST00000391842	ENSP00000375717	416	Q86YD1	PTOV1
ENST00000391853	ENSP00000375726	301	Q9Y314	NOSIP
ENST00000391857	ENSP00000375730	203	P40429	RPL13A
ENST00000391876	ENSP00000375748	343	Q10981	FUT2
ENST00000391901	ENSP00000375770	1346	Q9H0D2	ZNF541
ENST00000391916	ENSP00000375783	629	Q96B18	DACT3
ENST00000391945	ENSP00000375809	760	P18074	ERCC2
ENST00000391946	ENSP00000375810	504	Q6P597	KLC3
ENST00000391958	ENSP00000375820	670	A6NK53	ZNF233
ENST00000391967	ENSP00000375829	517	O00515	LAD1
ENST00000391969	ENSP00000375830	484	Q8WWR8	NEU4
ENST00000391984	ENSP00000375844	672	Q9HC96	CAPN10
ENST00000391995	ENSP00000375853	159	O14921	RGS13
ENST00000392000	ENSP00000375857	808	Q32MZ4	LRRFIP1
ENST00000392002	ENSP00000375859	172	Q6ZNR0	TMEM91
ENST00000392006	ENSP00000375863	856	Q9BUJ2	HNRNPUL1
ENST00000392017	ENSP00000375872	607	Q676U5	ATG16L1
ENST00000392027	ENSP00000375881	535	P05187	ALPP
ENST00000392038	ENSP00000375892	481	P31751	AKT2
ENST00000392039	ENSP00000375893	319	Q9Y2T6	GPR55
ENST00000392045	ENSP00000375899	867	Q13342	SP140
ENST00000392051	ENSP00000375904	142	A8MUM7	LGALS16
ENST00000392052	ENSP00000375905	139	Q8TCE9	LGALS14
ENST00000392056	ENSP00000375909	1700	Q2M3C7	SPHKAP
ENST00000392061	ENSP00000383895	80	A8MTT3	CEBPZOS
ENST00000392067	ENSP00000375919	718	Q9UPU9	SAMD4A
ENST00000392132	ENSP00000375977	732	P13010	XRCC5
ENST00000392142	ENSP00000375986	1608	Q9Y6R4	MAP3K4
ENST00000392161	ENSP00000431265	532	Q8N141	ZFP82
ENST00000392176	ENSP00000437812	169	Q4KMX7	FAM106A
ENST00000392185	ENSP00000376024	595	Q9Y5X1	SNX9
ENST00000392213	ENSP00000376048	626	P20916	MAG
ENST00000392238	ENSP00000376071	589	Q6P1L5	FAM117B
ENST00000392245	ENSP00000376076	101	P63165	SUMO1
ENST00000392278	ENSP00000376103	152	Q9NSK7	C19orf12
ENST00000392283	ENSP00000376107	161	Q9H2H8	PPIL3
ENST00000392296	ENSP00000376116	283	Q8N9W6	BOLL
ENST00000392313	ENSP00000376127	613	Q9Y6X3	MAU2
ENST00000392325	ENSP00000376139	344	Q5MNZ6	WDR45B
ENST00000392336	ENSP00000376148	501	Q6NXE6	ARMC6
ENST00000392339	ENSP00000376150	465	O15427	SLC16A3
ENST00000392351	ENSP00000376162	361	Q9NSC5	HOMER3
ENST00000392359	ENSP00000376168	81	A8MT69	CENPX
ENST00000392369	ENSP00000376176	216	P62826	RAN
ENST00000392370	ENSP00000376177	461	Q16602	CALCRL
ENST00000392373	ENSP00000376178	288	P32856	STX2
ENST00000392386	ENSP00000376188	422	O75462	CRLF1
ENST00000392415	ENSP00000376215	207	Q969T4	UBE2E3
ENST00000392432	ENSP00000376227	475	Q2T9K0	TMEM44
ENST00000392438	ENSP00000376233	960	O60313	OPA1
ENST00000392452	ENSP00000376246	491	Q8IYB1	MB21D2
ENST00000392455	ENSP00000376249	306	Q8IVM0	CCDC50
ENST00000392492	ENSP00000376282	207	Q16613	AANAT
ENST00000392496	ENSP00000376285	384	Q9NYA1	SPHK1
ENST00000392519	ENSP00000376304	319	Q9BTD3	TMEM121
ENST00000392523	ENSP00000376308	495	Q86SX3	TEDC1
ENST00000392524	ENSP00000376309	378	P51991	HNRNPA3
ENST00000392533	ENSP00000376317	898	Q9H2K8	TAOK3
ENST00000392539	ENSP00000376322	343	P35453	HOXD13
ENST00000392550	ENSP00000376333	1020	Q6P1M3	LLGL2
ENST00000392554	ENSP00000376337	485	Q96KE9	BTBD6
ENST00000392568	ENSP00000376349	222	O95848	NUDT14
ENST00000392593	ENSP00000376372	506	Q96BZ4	PLD4
ENST00000392604	ENSP00000376382	291	Q9H825	METTL8
ENST00000392607	ENSP00000376384	560	Q86SQ6	ADGRA1
ENST00000392613	ENSP00000376389	223	Q96AX2	RAB37
ENST00000392634	ENSP00000376410	1249	Q27J81	INF2
ENST00000392644	ENSP00000376417	867	Q8NEN0	ARMC2
ENST00000392650	ENSP00000376421	2172	Q58EX2	SDK2
ENST00000392653	ENSP00000376423	72	P35326	SPRR2A
ENST00000392658	ENSP00000376426	249	Q8N4B1	PHETA1
ENST00000392664	ENSP00000376432	391	P48048	KCNJ1
ENST00000392669	ENSP00000376437	333	Q11206	ST3GAL4
ENST00000392676	ENSP00000376443	1642	Q8WWZ7	ABCA5
ENST00000392679	ENSP00000376446	221	P58753	TIRAP
ENST00000392692	ENSP00000376457	914	Q9H8V3	ECT2
ENST00000392693	ENSP00000376458	1287	Q4KMG0	CDON
ENST00000392701	ENSP00000376465	633	Q14435	GALNT3
ENST00000392708	ENSP00000376472	705	P46977	STT3A
ENST00000392745	ENSP00000376500	568	Q13114	TRAF3
ENST00000392748	ENSP00000376504	786	O00534	VWA5A
ENST00000392750	ENSP00000376506	212	Q9BUL8	PDCD10
ENST00000392766	ENSP00000376519	800	A8MT70	ZBBX
ENST00000392769	ENSP00000376522	955	Q8N8E3	CEP112
ENST00000392783	ENSP00000376534	2168	Q9UIF8	BAZ2B
ENST00000392800	ENSP00000376548	443	Q7Z4T8	GALNTL5
ENST00000392806	ENSP00000376553	283	Q4V9L6	TMEM119
ENST00000392817	ENSP00000376564	571	Q86UT5	PDZD3
ENST00000392825	ENSP00000376570	556	Q8IUC8	GALNT13
ENST00000392839	ENSP00000376583	520	Q9NVN3	RIC8B
ENST00000392842	ENSP00000376585	735	Q33E94	RFX4
ENST00000392844	ENSP00000376586	711	Q9UBD5	ORC3
ENST00000392870	ENSP00000376609	590	P34947	GRK5
ENST00000392872	ENSP00000376611	410	Q13569	TDG
ENST00000392876	ENSP00000376615	548	Q86UY8	NT5DC3
ENST00000392886	ENSP00000376623	217	P0DML3	CSH2
ENST00000392899	ENSP00000376633	317	Q13607	OR2F1
ENST00000392957	ENSP00000376684	1021	O15197	EPHB6
ENST00000392977	ENSP00000376703	955	Q32M45	ANO4
ENST00000392982	ENSP00000376708	755	Q5GFL6	VWA2
ENST00000392993	ENSP00000418001	529	Q6ZS86	GK5
ENST00000393034	ENSP00000376754	179	Q9NVQ4	FAIM
ENST00000393038	ENSP00000376758	179	Q9Y3E5	PTRH2
ENST00000393045	ENSP00000376765	628	Q9Y6X2	PIAS3
ENST00000393056	ENSP00000376776	617	P09172	DBH
ENST00000393067	ENSP00000376786	256	Q16633	POU2AF1
ENST00000393077	ENSP00000376792	217	Q96AJ9	VTI1A
ENST00000393078	ENSP00000376793	423	P01011	SERPINA3
ENST00000393079	ENSP00000376794	412	Q8TBE7	SLC35G2
ENST00000393084	ENSP00000376799	313	Q8NCR3	C11orf65
ENST00000393085	ENSP00000376800	118	P58546	MTPN
ENST00000393094	ENSP00000376808	780	Q93034	CUL5
ENST00000393102	ENSP00000376814	596	P49116	NR2C2
ENST00000393114	ENSP00000376823	157	Q9BWK5	CYREN
ENST00000393115	ENSP00000376824	104	Q96BM0	IFI27L1
ENST00000393119	ENSP00000376827	559	Q9NXB0	MKS1
ENST00000393140	ENSP00000376848	153	Q86XR5	PRIMA1
ENST00000393151	ENSP00000376858	2635	Q9P2D8	UNC79
ENST00000393158	ENSP00000376865	370	Q9GZP0	PDGFD
ENST00000393166	ENSP00000376871	228	Q9UBK7	RABL2A
ENST00000393190	ENSP00000376886	152	P22392	NME2
ENST00000393196	ENSP00000376892	152	P15531	NME1
ENST00000393203	ENSP00000376899	879	Q9P2B2	PTGFRN
ENST00000393217	ENSP00000376910	1722	Q96JM4	LRRIQ1
ENST00000393229	ENSP00000376921	530	Q96CW9	NTNG2
ENST00000393238	ENSP00000376930	653	O94876	TMCC1
ENST00000393256	ENSP00000376943	198	O43521	BCL2L11
ENST00000393262	ENSP00000376946	723	Q8TAM1	BBS10
ENST00000393272	ENSP00000376953	732	O15259	NPHP1
ENST00000393274	ENSP00000376955	928	Q68D51	DENND2C
ENST00000393287	ENSP00000376965	361	P54252	ATXN3
ENST00000393295	ENSP00000376973	285	Q9ULR0	ISY1
ENST00000393296	ENSP00000376974	510	Q5T7P8	SYT6
ENST00000393316	ENSP00000376992	163	Q5TBC7	BCL2L15
ENST00000393346	ENSP00000377015	652	Q13492	PICALM
ENST00000393350	ENSP00000377019	373	O75444	MAF
ENST00000393376	ENSP00000377040	926	Q9UDR5	AASS
ENST00000393381	ENSP00000406598	346	Q9NWY4	HPF1
ENST00000393386	ENSP00000377047	2315	P23471	PTPRZ1
ENST00000393392	ENSP00000377051	389	Q8N9B4	ANKRD42
ENST00000393409	ENSP00000377061	1896	Q9UIW2	PLXNA1
ENST00000393427	ENSP00000377078	122	Q9H7C9	AAMDC
ENST00000393430	ENSP00000377080	407	Q6P2D0	ZFP1
ENST00000393434	ENSP00000377083	902	O75891	ALDH1L1
ENST00000393437	ENSP00000377086	754	Q1L5Z9	LONRF2
ENST00000393456	ENSP00000377101	212	O14653	GOSR2
ENST00000393459	ENSP00000377103	321	Q9BWM7	SFXN3
ENST00000393486	ENSP00000377126	246	Q9P1T7	MDFIC
ENST00000393537	ENSP00000377170	183	Q53RE8	ANKRD39
ENST00000393545	ENSP00000377176	599	Q9P0W8	SPATA7
ENST00000393564	ENSP00000377194	515	P11413	G6PD
ENST00000393567	ENSP00000377197	5121	Q4G0P3	HYDIN
ENST00000393593	ENSP00000377218	349	P14316	IRF2
ENST00000393600	ENSP00000377225	339	Q14320	FAM50A
ENST00000393609	ENSP00000377233	1450	Q96P48	ARAP1
ENST00000393622	ENSP00000377244	1122	Q9UQL6	HDAC5
ENST00000393632	ENSP00000377252	1717	Q7Z3U7	MON2
ENST00000393655	ENSP00000377265	460	Q92481	TFAP2B
ENST00000393666	ENSP00000377274	245	P54108	CRISP3
ENST00000393674	ENSP00000377280	319	Q9NRD0	FBXO8
ENST00000393677	ENSP00000377282	411	Q5T4F4	ZFYVE27
ENST00000393695	ENSP00000377298	2115	Q14980	NUMA1
ENST00000393700	ENSP00000377303	427	P51606	RENBP
ENST00000393743	ENSP00000377344	1712	Q8IY21	DDX60
ENST00000393752	ENSP00000377353	446	P21728	DRD1
ENST00000393774	ENSP00000377369	488	Q0VAA2	LRRC74A
ENST00000393775	ENSP00000377370	431	Q5DX21	IGSF11
ENST00000393784	ENSP00000377374	290	Q969X5	ERGIC1
ENST00000393792	ENSP00000377381	234	Q8WUN7	UBTD2
ENST00000393795	ENSP00000377384	217	Q9P2W1	PSMC3IP
ENST00000393800	ENSP00000377389	873	Q5H9R7	PPP6R3
ENST00000393812	ENSP00000377401	432	Q8TB61	SLC35B2
ENST00000393818	ENSP00000377406	564	Q13057	COASY
ENST00000393825	ENSP00000377411	87	Q9NRX3	NDUFA4L2
ENST00000393845	ENSP00000377428	1854	Q96MT7	CFAP44
ENST00000393852	ENSP00000377434	381	Q96FG2	ELMOD3
ENST00000393868	ENSP00000377446	346	P53597	SUCLG1
ENST00000393883	ENSP00000377461	538	Q9BR84	ZNF559
ENST00000393892	ENSP00000377470	421	P09543	CNP
ENST00000393909	ENSP00000377486	292	P49406	MRPL19
ENST00000393925	ENSP00000377502	1253	Q86SQ0	PHLDB2
ENST00000393946	ENSP00000377520	421	Q8IV01	SYT12
ENST00000393951	ENSP00000377523	717	Q8TE96	DQX1
ENST00000393955	ENSP00000377527	1178	P11498	PC
ENST00000393965	ENSP00000377537	750	Q17RM4	CCDC142
ENST00000393977	ENSP00000377547	435	Q8IV13	CCNJL
ENST00000393989	ENSP00000377558	455	Q92764	KRT35
ENST00000394001	ENSP00000377570	436	O76011	KRT34
ENST00000394009	ENSP00000377577	529	Q8ND07	BBOF1
ENST00000394014	ENSP00000377582	201	Q9BQ66	KRTAP4-12
ENST00000394048	ENSP00000377612	1104	Q9BSJ8	ESYT1
ENST00000394052	ENSP00000377616	295	Q8N1A0	KRT222
ENST00000394053	ENSP00000377617	350	P13995	MTHFD2
ENST00000394077	ENSP00000377640	157	P83731	RPL24
ENST00000394095	ENSP00000377655	1050	Q9BQF6	SENP7
ENST00000394104	ENSP00000377664	1478	Q14C86	GAPVD1
ENST00000394128	ENSP00000377686	989	O75448	MED24
ENST00000394140	ENSP00000377696	276	Q9NQR4	NIT2
ENST00000394144	ENSP00000377700	699	Q9NUY8	TBC1D23
ENST00000394162	ENSP00000377717	331	Q9Y274	ST3GAL6
ENST00000394166	ENSP00000377721	414	P24468	NR2F2
ENST00000394179	ENSP00000377733	411	Q8TAX9	GSDMB
ENST00000394196	ENSP00000377747	1828	O14647	CHD2
ENST00000394222	ENSP00000377769	428	Q3SXY8	ARL13B
ENST00000394224	ENSP00000377771	1042	Q96FS4	SIPA1
ENST00000394231	ENSP00000377778	115	Q9BRT3	MIEN1
ENST00000394236	ENSP00000377783	676	P07225	PROS1
ENST00000394243	ENSP00000377789	929	Q8N3V7	SYNPO
ENST00000394249	ENSP00000377793	620	O43663	PRC1
ENST00000394252	ENSP00000377796	244	Q6UX53	METTL7B
ENST00000394256	ENSP00000377799	309	Q8NGE1	OR6C4
ENST00000394258	ENSP00000377801	376	A6NED2	RCCD1
ENST00000394260	ENSP00000377803	344	Q2TBC4	PRICKLE4
ENST00000394264	ENSP00000377807	287	Q96E09	FAM122A
ENST00000394272	ENSP00000377814	179	Q8N4P3	HDDC3
ENST00000394303	ENSP00000377840	598	Q02641	CACNB1
ENST00000394323	ENSP00000391594	604	Q14264	ERV3-1
ENST00000394329	ENSP00000377862	4981	Q6V0I7	FAT4
ENST00000394332	ENSP00000377865	140	P62829	RPL23
ENST00000394334	ENSP00000377867	416	Q9P289	STK26
ENST00000394341	ENSP00000377873	568	Q9NW07	ZNF358
ENST00000394366	ENSP00000377892	272	Q13243	SRSF5
ENST00000394386	ENSP00000377910	198	O95147	DUSP14
ENST00000394391	ENSP00000377914	312	Q6FI81	CIAPIN1
ENST00000394406	ENSP00000377928	2346	Q13085	ACACA
ENST00000394412	ENSP00000377934	1343	Q2M1P5	KIF7
ENST00000394420	ENSP00000377942	576	Q96DX4	RSPRY1
ENST00000394422	ENSP00000377944	771	Q9BVJ6	UTP14A
ENST00000394426	ENSP00000377947	454	P13631	RARG
ENST00000394427	ENSP00000377948	431	Q96P65	QRFPR
ENST00000394434	ENSP00000377954	1176	Q9P2J5	LARS
ENST00000394440	ENSP00000377958	539	P50991	CCT4
ENST00000394456	ENSP00000377969	517	P35269	GTF2F1
ENST00000394458	ENSP00000377971	615	Q8NAG6	ANKLE1
ENST00000394465	ENSP00000377978	92	Q8NHW4	CCL4L1
ENST00000394468	ENSP00000377980	462	A8MVW5	HEPACAM2
ENST00000394485	ENSP00000377995	61	P80297	MT1X
ENST00000394509	ENSP00000378017	93	Q16627	CCL14
ENST00000394518	ENSP00000378026	2813	Q12802	AKAP13
ENST00000394525	ENSP00000378033	393	Q9NYG8	KCNK4
ENST00000394536	ENSP00000378043	1060	Q08174	PCDH1
ENST00000394571	ENSP00000378072	532	Q8N8W4	PNPLA1
ENST00000394576	ENSP00000378077	932	Q9Y5H1	PCDHGA2
ENST00000394618	ENSP00000378116	336	Q96DT0	LGALS12
ENST00000394620	ENSP00000378118	99	P80075	CCL8
ENST00000394634	ENSP00000378130	583	P05156	CFI
ENST00000394636	ENSP00000378132	483	P78411	IRX5
ENST00000394642	ENSP00000378138	226	Q9Y2Y6	TMEM98
ENST00000394650	ENSP00000378145	336	Q9NWR8	MCUB
ENST00000394657	ENSP00000378152	292	Q9H8T0	AKTIP
ENST00000394665	ENSP00000378160	117	P49207	RPL34
ENST00000394666	ENSP00000378161	99	P14621	ACYP2
ENST00000394671	ENSP00000378166	493	Q96DC7	TMCO6
ENST00000394672	ENSP00000378167	948	A2RUB6	CCDC66
ENST00000394688	ENSP00000378180	651	Q9NPI1	BRD7
ENST00000394691	ENSP00000378183	1219	A1L390	PLEKHG3
ENST00000394705	ENSP00000378195	540	O95800	GPR75
ENST00000394712	ENSP00000378201	713	Q9Y2K1	ZBTB1
ENST00000394715	ENSP00000378204	435	P24278	ZBTB25
ENST00000394773	ENSP00000378254	896	Q32P44	EML3
ENST00000394780	ENSP00000378260	1137	Q9NP73	ALG13
ENST00000394807	ENSP00000378286	574	Q9H5J0	ZBTB3
ENST00000394809	ENSP00000378288	819	Q32MK0	MYLK3
ENST00000394810	ENSP00000378289	977	Q9H987	SYNPO2L
ENST00000394815	ENSP00000378292	452	Q6KB66	KRT80
ENST00000394818	ENSP00000378295	918	Q9NQS7	INCENP
ENST00000394820	ENSP00000378297	968	P19838	NFKB1
ENST00000394835	ENSP00000378312	1503	A4FU69	EFCAB5
ENST00000394836	ENSP00000378313	382	Q8TBN0	RAB3IL1
ENST00000394854	ENSP00000378323	521	Q08209	PPP3CA
ENST00000394857	ENSP00000378326	424	P21754	ZP3
ENST00000394859	ENSP00000378328	626	Q86YJ7	ANKRD13B
ENST00000394863	ENSP00000378332	461	O43294	TGFB1I1
ENST00000394885	ENSP00000378349	317	Q14257	RCN2
ENST00000394886	ENSP00000378350	597	Q9UJX2	CDC23
ENST00000394888	ENSP00000378352	471	Q8N684	CPSF7
